gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
female,28,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,2,2,french,35,40,5,5,7,8,25,20,20,25,0,10,8,8,7,7,4,2,2,7,0,4,0,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,0.01,4,1,0
female,28,34,European/Caucasian-American,European/Caucasian-American,1,2,2,french,30,10,30,10,5,15,25,20,20,25,0,10,8,8,7,7,4,8,5,8,2,4,0,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,0.37,4,2,0
female,28,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,2,2,french,20,20,15,15,12,18,25,20,20,25,0,10,8,8,7,7,4,7,8,9,9,9,6,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,0.28,4,7,1
female,28,28,European/Caucasian-American,'Black/African American',0,2,2,french,20,18,20,17,10,15,25,20,20,25,0,10,8,8,7,7,4,6,7,8,6,4,0,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,0.53,4,6,1
female,28,28,European/Caucasian-American,'Latino/Hispanic American',0,2,2,french,23,18,21,18,10,10,25,20,20,25,0,10,8,8,7,7,4,4,5,4,5,6,0,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,0.29,4,2,0
female,26,29,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,2,Nutritiron,30,25,18,18,4,5,20,30,10,15,10,15,7,6,5,7,7,4,5,6,5,5,5,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,-0.08,4,5,0
female,26,24,'Asian/Pacific Islander/Asian-American','Latino/Hispanic American',0,2,2,Nutritiron,30,10,20,20,10,10,20,30,10,15,10,15,7,6,5,7,7,4,6,5,5,5,4,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,0.1,4,5,0
female,26,21,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,2,Nutritiron,25,10,25,5,10,25,20,30,10,15,10,15,7,6,5,7,7,6,5,7,4,7,4,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,-0.48,4,5,0
female,26,26,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,2,Nutritiron,24,16,28,14,8,10,20,30,10,15,10,15,7,6,5,7,7,5,6,6,6,7,6,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,-0.22,4,5,0
female,26,25,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,2,Nutritiron,60,20,0,20,0,0,20,30,10,15,10,15,7,6,5,7,7,6,6,5,5,6,6,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,-0.7,4,6,0
female,26,32,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,2,Nutritiron,25,15,20,25,10,5,20,30,10,15,10,15,7,6,5,7,7,4,6,5,5,5,5,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,-0.28,4,5,0
female,26,25,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,2,Nutritiron,27,15,28,10,10,10,20,30,10,15,10,15,7,6,5,7,7,6,5,5,5,5,5,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,-0.29,4,5,0
female,26,25,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,2,Nutritiron,25,20,30,15,5,5,20,30,10,15,10,15,7,6,5,7,7,4,7,7,4,7,4,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,-0.45,4,5,0
female,26,27,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,2,Nutritiron,20,20,20,15,5,20,20,30,10,15,10,15,7,6,5,7,7,4,6,7,3,4,4,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,-0.34,4,5,0
female,26,23,'Asian/Pacific Islander/Asian-American','Black/African American',0,2,2,Nutritiron,25,15,20,20,10,10,20,30,10,15,10,15,7,6,5,7,7,6,5,6,6,7,7,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,-0.19,4,6,0
female,26,27,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,2,2,Nutritiron,50,10,10,10,10,10,20,30,10,15,10,15,7,6,5,7,7,3,7,7,5,5,4,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,-0.51,4,5,0
female,26,27,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,2,Nutritiron,25,20,25,20,10,0,20,30,10,15,10,15,7,6,5,7,7,3,6,6,6,7,6,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,-0.18,4,5,0
female,26,24,'Asian/Pacific Islander/Asian-American',Other,0,2,2,Nutritiron,20,20,25,25,5,5,20,30,10,15,10,15,7,6,5,7,7,3,6,6,6,5,4,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,0.24,4,5,0
female,26,22,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,2,Nutritiron,10,15,25,15,15,20,20,30,10,15,10,15,7,6,5,7,7,3,7,7,6,7,4,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,-0.59,4,5,0
female,26,22,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,2,2,Nutritiron,35,40,5,5,7,8,20,30,10,15,10,15,7,6,5,7,7,3,7,7,4,6,5,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,0.01,4,5,0
female,26,27,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,2,Nutritiron,20,20,15,25,10,10,20,30,10,15,10,15,7,6,5,7,7,5,5,6,6,7,4,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,-0.39,4,5,0
female,26,28,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,2,2,Nutritiron,20,30,10,20,0,20,20,30,10,15,10,15,7,6,5,7,7,5,5,5,6,6,5,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,-0.37,4,5,0
female,26,34,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,2,Nutritiron,30,10,30,10,5,15,20,30,10,15,10,15,7,6,5,7,7,4,6,7,4,6,4,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,-0.39,4,5,0
female,26,27,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,2,2,Nutritiron,20,20,15,15,12,18,20,30,10,15,10,15,7,6,5,7,7,4,7,7,6,7,7,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,-0.12,4,5,0
female,26,28,'Asian/Pacific Islander/Asian-American','Black/African American',0,2,2,Nutritiron,20,18,20,17,10,15,20,30,10,15,10,15,7,6,5,7,7,5,5,6,7,7,7,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,-0.28,4,5,0
female,26,28,'Asian/Pacific Islander/Asian-American','Latino/Hispanic American',0,2,2,Nutritiron,23,18,21,18,10,10,20,30,10,15,10,15,7,6,5,7,7,4,7,6,5,6,5,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,0.09,4,5,0
female,24,24,'Latino/Hispanic American','Latino/Hispanic American',1,1,1,'GS Postbacc PreMed',30,10,20,20,10,10,30,20,20,10,15,5,9,9,8,9,9,8,7,7,8,8,8,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,-0.22,5,8,1
female,24,26,'Latino/Hispanic American',European/Caucasian-American,0,1,1,'GS Postbacc PreMed',24,16,28,14,8,10,30,20,20,10,15,5,9,9,8,9,9,7,8,9,7,8,8,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,0.06,5,8,1
female,24,25,'Latino/Hispanic American',European/Caucasian-American,0,1,1,'GS Postbacc PreMed',27,15,28,10,10,10,30,20,20,10,15,5,9,9,8,9,9,9.5,9,9,8,9,8,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,0.63,5,9,1
female,24,25,'Latino/Hispanic American',European/Caucasian-American,0,1,1,'GS Postbacc PreMed',25,20,30,15,5,5,30,20,20,10,15,5,9,9,8,9,9,5,8,8,7,7,5,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,0.32,5,8,0
female,24,27,'Latino/Hispanic American',European/Caucasian-American,0,1,1,'GS Postbacc PreMed',20,20,20,15,5,20,30,20,20,10,15,5,9,9,8,9,9,5,6,7,5,5,4,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,0.02,5,5,0
female,24,27,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',0,1,1,'GS Postbacc PreMed',50,10,10,10,10,10,30,20,20,10,15,5,9,9,8,9,9,5,7,8,6,5,5,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,0.74,5,6,0
female,24,24,'Latino/Hispanic American',Other,0,1,1,'GS Postbacc PreMed',20,20,25,25,5,5,30,20,20,10,15,5,9,9,8,9,9,6,8,8,5,8,6,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,-0.33,5,7,0
female,24,22,'Latino/Hispanic American',European/Caucasian-American,0,1,1,'GS Postbacc PreMed',10,15,25,15,15,20,30,20,20,10,15,5,9,9,8,9,9,5,6,6,6,6,4,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,0.08,5,5,0
female,24,22,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',0,1,1,'GS Postbacc PreMed',35,40,5,5,7,8,30,20,20,10,15,5,9,9,8,9,9,5,5,6,4,7,6,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,0.01,5,4,0
female,24,28,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',0,1,1,'GS Postbacc PreMed',20,30,10,20,0,20,30,20,20,10,15,5,9,9,8,9,9,5,7,9,6,8,8,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,0.48,5,8,1
female,24,34,'Latino/Hispanic American',European/Caucasian-American,0,1,1,'GS Postbacc PreMed',30,10,30,10,5,15,30,20,20,10,15,5,9,9,8,9,9,8,8,9,8,8,8,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,0.23,5,9,1
female,24,27,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',0,1,1,'GS Postbacc PreMed',20,20,15,15,12,18,30,20,20,10,15,5,9,9,8,9,9,5,8,9,7,9,8,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,0.4,5,9,0
female,24,28,'Latino/Hispanic American','Black/African American',0,1,1,'GS Postbacc PreMed',20,18,20,17,10,15,30,20,20,10,15,5,9,9,8,9,9,9,8,9,8,8,7,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,0.43,5,9,1
female,24,28,'Latino/Hispanic American','Latino/Hispanic American',1,1,1,'GS Postbacc PreMed',23,18,21,18,10,10,30,20,20,10,15,5,9,9,8,9,9,7,8,9,6,9,7,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,0.06,5,8,1
female,24,29,European/Caucasian-American,European/Caucasian-American,1,4,5,'Art History',30,25,18,18,4,5,20,10,30,15,15,10,8,8,6,8,7,6,8,8,6,9,8,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,0.43,6,7,0
female,24,24,European/Caucasian-American,'Latino/Hispanic American',0,4,5,'Art History',30,10,20,20,10,10,20,10,30,15,15,10,8,8,6,8,7,8,8,7,7,6,7,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,0.53,6,8,1
female,24,21,European/Caucasian-American,European/Caucasian-American,1,4,5,'Art History',25,10,25,5,10,25,20,10,30,15,15,10,8,8,6,8,7,6,7,8,4,10,4,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,0.64,6,4,0
female,24,26,European/Caucasian-American,European/Caucasian-American,1,4,5,'Art History',24,16,28,14,8,10,20,10,30,15,15,10,8,8,6,8,7,6,8,9,6,8,3,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,0.71,6,8,0
female,24,25,European/Caucasian-American,European/Caucasian-American,1,4,5,'Art History',60,20,0,20,0,0,20,10,30,15,15,10,8,8,6,8,7,8,7,7,6,7,7,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,0.52,6,8,1
female,24,32,European/Caucasian-American,European/Caucasian-American,1,4,5,'Art History',25,15,20,25,10,5,20,10,30,15,15,10,8,8,6,8,7,5,8,9,6,8,3,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,0.64,6,6,0
female,24,25,European/Caucasian-American,European/Caucasian-American,1,4,5,'Art History',27,15,28,10,10,10,20,10,30,15,15,10,8,8,6,8,7,8,7,8,6,10,5,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,0.22,6,8,1
female,24,25,European/Caucasian-American,European/Caucasian-American,1,4,5,'Art History',25,20,30,15,5,5,20,10,30,15,15,10,8,8,6,8,7,5,9,9,8,8,8,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,0.64,6,8,0
female,24,27,European/Caucasian-American,European/Caucasian-American,1,4,5,'Art History',20,20,20,15,5,20,20,10,30,15,15,10,8,8,6,8,7,6,6,10,5,10,5,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,0.5,6,6,0
female,24,23,European/Caucasian-American,'Black/African American',0,4,5,'Art History',25,15,20,20,10,10,20,10,30,15,15,10,8,8,6,8,7,6,8,5,7,6,5,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,-0.18,6,4,0
female,24,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,4,5,'Art History',50,10,10,10,10,10,20,10,30,15,15,10,8,8,6,8,7,7,10,7,6,9,3,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,0.17,6,7,1
female,24,27,European/Caucasian-American,European/Caucasian-American,1,4,5,'Art History',25,20,25,20,10,0,20,10,30,15,15,10,8,8,6,8,7,6,8,8,7,7,4,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,0.63,6,6,0
female,24,24,European/Caucasian-American,Other,0,4,5,'Art History',20,20,25,25,5,5,20,10,30,15,15,10,8,8,6,8,7,6,9,8,6,10,5,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,0.24,6,7,0
female,24,22,European/Caucasian-American,European/Caucasian-American,1,4,5,'Art History',10,15,25,15,15,20,20,10,30,15,15,10,8,8,6,8,7,7,8,9,6,7,4,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,0.31,6,5,0
female,24,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,4,5,'Art History',35,40,5,5,7,8,20,10,30,15,15,10,8,8,6,8,7,6,8,8,8,9,2,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,0.25,6,5,0
female,24,27,European/Caucasian-American,European/Caucasian-American,1,4,5,'Art History',20,20,15,25,10,10,20,10,30,15,15,10,8,8,6,8,7,7,9,8,7,8,6,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,0.42,6,8,1
female,24,28,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,4,5,'Art History',20,30,10,20,0,20,20,10,30,15,15,10,8,8,6,8,7,8,8,8,7,7,4,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,0.24,6,8,1
female,24,34,European/Caucasian-American,European/Caucasian-American,1,4,5,'Art History',30,10,30,10,5,15,20,10,30,15,15,10,8,8,6,8,7,9,6,8,5,8,5,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,0.73,6,6,0
female,24,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,4,5,'Art History',20,20,15,15,12,18,20,10,30,15,15,10,8,8,6,8,7,7,8,9,8,9,8,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,0.35,6,7,1
female,24,28,European/Caucasian-American,'Black/African American',0,4,5,'Art History',20,18,20,17,10,15,20,10,30,15,15,10,8,8,6,8,7,8,7,7,9,7,2,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,0.21,6,5,0
female,24,28,European/Caucasian-American,'Latino/Hispanic American',0,4,5,'Art History',23,18,21,18,10,10,20,10,30,15,15,10,8,8,6,8,7,8,6,7,7,7,5,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,0.24,6,7,0
female,23,29,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,4,Biology,30,25,18,18,4,5,16,16,19,17,14,18,5,4,7,8,6,5,6,6,4,5,6,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.34,5,6,1
female,23,24,'Asian/Pacific Islander/Asian-American','Latino/Hispanic American',0,2,4,Biology,30,10,20,20,10,10,16,16,19,17,14,18,5,4,7,8,6,4,5,5,5,5,4,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.13,5,5,0
female,23,21,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,4,Biology,25,10,25,5,10,25,16,16,19,17,14,18,5,4,7,8,6,5,8,7,5,6,4,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.61,5,5,0
female,23,26,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,4,Biology,24,16,28,14,8,10,16,16,19,17,14,18,5,4,7,8,6,7,7,8,7,6,8,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.63,5,7,1
female,23,25,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,4,Biology,60,20,0,20,0,0,16,16,19,17,14,18,5,4,7,8,6,5,6,7,6,7,7,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.49,5,6,0
female,23,32,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,4,Biology,25,15,20,25,10,5,16,16,19,17,14,18,5,4,7,8,6,5,6,5,4,5,6,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.68,5,5,0
female,23,25,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,4,Biology,27,15,28,10,10,10,16,16,19,17,14,18,5,4,7,8,6,6,6,6,5,5,5,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.18,5,6,1
female,23,25,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,4,Biology,25,20,30,15,5,5,16,16,19,17,14,18,5,4,7,8,6,6,7,8,7,6,6,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.52,5,7,1
female,23,27,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,4,Biology,20,20,20,15,5,20,16,16,19,17,14,18,5,4,7,8,6,6,6,7,5,5,6,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.47,5,6,1
female,23,23,'Asian/Pacific Islander/Asian-American','Black/African American',0,2,4,Biology,25,15,20,20,10,10,16,16,19,17,14,18,5,4,7,8,6,6,7,6,7,5,6,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,-0.06,5,6,1
female,23,27,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,2,4,Biology,50,10,10,10,10,10,16,16,19,17,14,18,5,4,7,8,6,5,7,7,5,6,5,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.57,5,6,0
female,23,27,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,4,Biology,25,20,25,20,10,0,16,16,19,17,14,18,5,4,7,8,6,5,7,7,6,5,6,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.6,5,6,1
female,23,24,'Asian/Pacific Islander/Asian-American',Other,0,2,4,Biology,20,20,25,25,5,5,16,16,19,17,14,18,5,4,7,8,6,4,5,5,4,5,4,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,-0.05,5,5,0
female,23,22,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,4,Biology,10,15,25,15,15,20,16,16,19,17,14,18,5,4,7,8,6,5,6,6,4,6,5,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.15,5,6,0
female,23,22,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,2,4,Biology,35,40,5,5,7,8,16,16,19,17,14,18,5,4,7,8,6,4,6,5,5,6,4,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.03,5,5,0
female,23,27,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,4,Biology,20,20,15,25,10,10,16,16,19,17,14,18,5,4,7,8,6,6,7,7,6,5,6,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.68,5,6,1
female,23,28,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,2,4,Biology,20,30,10,20,0,20,16,16,19,17,14,18,5,4,7,8,6,6,5,6,4,6,5,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.34,5,6,1
female,23,34,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,4,Biology,30,10,30,10,5,15,16,16,19,17,14,18,5,4,7,8,6,5,6,7,4,6,5,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.6,5,6,1
female,23,27,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,2,4,Biology,20,20,15,15,12,18,16,16,19,17,14,18,5,4,7,8,6,4,5,8,5,7,5,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.38,5,5,0
female,23,28,'Asian/Pacific Islander/Asian-American','Black/African American',0,2,4,Biology,20,18,20,17,10,15,16,16,19,17,14,18,5,4,7,8,6,7,7,7,6,6,6,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.41,5,6,1
female,23,28,'Asian/Pacific Islander/Asian-American','Latino/Hispanic American',0,2,4,Biology,23,18,21,18,10,10,16,16,19,17,14,18,5,4,7,8,6,6,5,5,5,6,5,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.31,5,6,1
female,23,29,European/Caucasian-American,European/Caucasian-American,1,10,9,'Social Work',30,25,18,18,4,5,10,15,40,15,10,10,9,10,10,9,10,6,6,7,5,5,6,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,0.37,8,6,0
female,23,24,European/Caucasian-American,'Latino/Hispanic American',0,10,9,'Social Work',30,10,20,20,10,10,10,15,40,15,10,10,9,10,10,9,10,5,4,4,5,5,6,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,0.29,8,6,0
female,23,21,European/Caucasian-American,European/Caucasian-American,1,10,9,'Social Work',25,10,25,5,10,25,10,15,40,15,10,10,9,10,10,9,10,6,4,5,5,4,4,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,0.43,8,5,0
female,23,26,European/Caucasian-American,European/Caucasian-American,1,10,9,'Social Work',24,16,28,14,8,10,10,15,40,15,10,10,9,10,10,9,10,4,4,7,4,4,5,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,0.55,8,4,0
female,23,25,European/Caucasian-American,European/Caucasian-American,1,10,9,'Social Work',60,20,0,20,0,0,10,15,40,15,10,10,9,10,10,9,10,6,5,7,5,6,5,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,0.17,8,6,1
female,23,32,European/Caucasian-American,European/Caucasian-American,1,10,9,'Social Work',25,15,20,25,10,5,10,15,40,15,10,10,9,10,10,9,10,4,4,6,4,4,2,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,0.2,8,4,0
female,23,25,European/Caucasian-American,European/Caucasian-American,1,10,9,'Social Work',27,15,28,10,10,10,10,15,40,15,10,10,9,10,10,9,10,7,6,7,6,6,6,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,-0.12,8,6,1
female,23,25,European/Caucasian-American,European/Caucasian-American,1,10,9,'Social Work',25,20,30,15,5,5,10,15,40,15,10,10,9,10,10,9,10,5,4,8,4,4,6,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,0.27,8,5,0
female,23,27,European/Caucasian-American,European/Caucasian-American,1,10,9,'Social Work',20,20,20,15,5,20,10,15,40,15,10,10,9,10,10,9,10,4,5,6,3,4,4,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,0.23,8,5,0
female,23,23,European/Caucasian-American,'Black/African American',0,10,9,'Social Work',25,15,20,20,10,10,10,15,40,15,10,10,9,10,10,9,10,7,7,7,7,5,6,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,-0.1,8,7,1
female,23,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,10,9,'Social Work',50,10,10,10,10,10,10,15,40,15,10,10,9,10,10,9,10,4,6,5,4,5,4,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,-0.39,8,4,0
female,23,27,European/Caucasian-American,European/Caucasian-American,1,10,9,'Social Work',25,20,25,20,10,0,10,15,40,15,10,10,9,10,10,9,10,5,3,4,3,4,4,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,0.41,8,4,0
female,23,24,European/Caucasian-American,Other,0,10,9,'Social Work',20,20,25,25,5,5,10,15,40,15,10,10,9,10,10,9,10,4,6,6,4,5,6,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,-0.13,8,6,0
female,23,22,European/Caucasian-American,European/Caucasian-American,1,10,9,'Social Work',10,15,25,15,15,20,10,15,40,15,10,10,9,10,10,9,10,5,6,6,4,5,4,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,-0.22,8,6,0
female,23,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,10,9,'Social Work',35,40,5,5,7,8,10,15,40,15,10,10,9,10,10,9,10,4,4,4,4,4,4,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,-0.17,8,3,0
female,23,27,European/Caucasian-American,European/Caucasian-American,1,10,9,'Social Work',20,20,15,25,10,10,10,15,40,15,10,10,9,10,10,9,10,7,6,6,6,5,6,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,0,8,7,1
female,23,28,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,10,9,'Social Work',20,30,10,20,0,20,10,15,40,15,10,10,9,10,10,9,10,4,7,7,7,5,6,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,-0.37,8,7,1
female,23,34,European/Caucasian-American,European/Caucasian-American,1,10,9,'Social Work',30,10,30,10,5,15,10,15,40,15,10,10,9,10,10,9,10,6,7,7,6,6,7,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,0.42,8,7,1
female,23,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,10,9,'Social Work',20,20,15,15,12,18,10,15,40,15,10,10,9,10,10,9,10,4,7,6,6,5,6,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,0.33,8,6,0
female,23,28,European/Caucasian-American,'Black/African American',0,10,9,'Social Work',20,18,20,17,10,15,10,15,40,15,10,10,9,10,10,9,10,7,7,7,6,6,7,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,-0.24,8,7,1
